title,type,year,rating,imdb_score,rotten_score,decade,imdb_bucket,genres_Action_Adventure,genres_Animation,genres_Biography,genres_Children,genres_Comedy,genres_Crime,genres_Cult,genres_Documentary,genres_Drama,genres_Family,genres_Fantasy,genres_Food,genres_Game Show,genres_History,genres_Horror,genres_Independent,genres_LGBTQ,genres_Musical,genres_Mystery,genres_Reality,genres_Romance,genres_Science_Fiction,genres_Sport,genres_Stand_up_Talk,genres_Thriller,genres_Travel,platforms_acorntv,platforms_amazon_prime,platforms_cinemax,platforms_epix,platforms_fandor,platforms_free,platforms_fubo_tv,platforms_hbo,platforms_hbo_max,platforms_hoopla,platforms_hulu_plus,platforms_kanopy,platforms_netflix,platforms_shoutfactorytv,platforms_sundancenow,platforms_syfy_tveverywhere,platforms_tlc_go,platforms_viceland_tve,genre,platform
Single Long,TV,2012,,8.1,,2010-2019,8.01-8.50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Comedy'],"['platforms_hbo', 'platforms_hbo_max']"
Plastic Disasters,,2006,,6.1,,2000-2009,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Student Athlete,,2018,PG/TV-PG,6.5,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
24/7 College Football,TV,2019,PG/TV-PG,7.6,,2010-2019,7.51-8.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Documentary', 'genres_Reality', 'genres_Sport']","['platforms_hbo', 'platforms_hbo_max']"
D.L. Hughley: Going Home,,1999,R/TV-MA,7.2,,1990-1999,7.01-7.50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Documentary', 'genres_Stand_up_Talk']",['platforms_hbo']
"Clínica de Migrantes: Life, Liberty, and the Pursuit of Happiness",,2016,G/TV-G,7.4,,2010-2019,7.01-7.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Top Ten Monks,,2010,G/TV-G,6.7,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Mamartuile,,2017,,7.0,,2010-2019,6.01-7.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Comedy'],"['platforms_hbo', 'platforms_hbo_max']"
All Def Comedy,TV,2017,R/TV-MA,6.8,,2010-2019,6.01-7.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Comedy'],"['platforms_hbo', 'platforms_hbo_max']"
Paul F. Tompkins: Driven to Drink,,1998,R/TV-MA,7.5,,1990-1999,7.01-7.50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Documentary', 'genres_Stand_up_Talk']",['platforms_hbo']
Shine A Light,,2016,,5.6,,2010-2019,5.01-6.00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Drama', 'genres_Science_Fiction']",['platforms_hbo']
VICE Special Report: Fixing the System,,2015,R/TV-MA,8.1,,2010-2019,8.01-8.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Documentary'],['platforms_hbo']
Chumel con Chumel Torres,TV,2016,PG-13/TV-14,7.2,,2010-2019,7.01-7.50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Reality']",['platforms_hbo']
The Music in Me: The Leopards Take Manhattan - The Little Band That Roared,,2008,,8.5,,2000-2009,8.01-8.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Mother,,2016,,5.8,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Drama'],['platforms_hbo']
"Thank You, Mr. President: Helen Thomas at the White House",,2008,,6.7,,2000-2009,6.01-7.00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Biography', 'genres_Documentary']","['platforms_hbo', 'platforms_hbo_max']"
Someone Had to Be Benny,,1996,,7.8,,1990-1999,7.51-8.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Drama', 'genres_Family', 'genres_Sport']","['platforms_hbo', 'platforms_hbo_max']"
Dana Carvey: Squatting Monkeys Tell No Lies,,2008,R/TV-MA,7.2,20.0,2000-2009,7.01-7.50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Documentary', 'genres_Stand_up_Talk']",['platforms_hbo']
Break,,2018,R/TV-MA,5.8,,2010-2019,5.01-6.00,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Drama', 'genres_Romance']","['platforms_hbo', 'platforms_hbo_max']"
Sinbad: Beyond the Veil of Mists,,2000,PG/TV-PG,4.9,,2000-2009,0-5.00,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Animation', 'genres_Family', 'genres_Fantasy', 'genres_Science_Fiction']","['platforms_hbo', 'platforms_hbo_max']"
The Emperor's Newest Clothes,,2018,,5.2,,2010-2019,5.01-6.00,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Animation', 'genres_Comedy', 'genres_Family', 'genres_Fantasy', 'genres_Musical']","['platforms_hbo', 'platforms_hbo_max']"
Vice Special Report: Killing Cancer,,2015,R/TV-MA,8.4,,2010-2019,8.01-8.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Documentary'],['platforms_hbo']
Americans in Bed,,2013,,6.0,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Fall to Grace,,2013,PG-13/TV-14,5.9,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
The River,,2018,,6.9,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Documentary', 'genres_Drama']","['platforms_hbo', 'platforms_hbo_max']"
When You Wish Upon a Pickle: A Sesame Street Special,,2018,G/TV-G,7.9,,2010-2019,7.51-8.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
Muralla,,2018,,6.4,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Thriller'],"['platforms_hbo', 'platforms_hbo_max']"
Citizen USA: A 50 State Road Trip,,2011,PG/TV-PG,5.4,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Gun Fight,,2011,,6.5,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Shanghai Surprise,,1986,PG-13/TV-14,3.2,13.0,1980-1989,0-5.00,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Comedy', 'genres_Crime', 'genres_Drama', 'genres_Romance']","['platforms_hbo', 'platforms_hbo_max']"
Un 4to. de Josué,,2018,,7.3,,2010-2019,7.01-7.50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Romance']","['platforms_hbo', 'platforms_hbo_max']"
David McCullough: Painting with Words,,2008,,7.3,,2000-2009,7.01-7.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Pups United,,2015,PG/TV-PG,4.2,,2010-2019,0-5.00,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
Fellow Traveller,,1989,,5.5,,1980-1989,5.01-6.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Drama'],"['platforms_hbo', 'platforms_hbo_max']"
A Family Is a Family Is a Family: A Rosie O'Donnell Celebration,,2010,,6.1,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Documentary', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
Tracey Ullman in the Trailer Tales,,2003,,6.2,,2000-2009,6.01-7.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Comedy'],['platforms_hbo']
The Best of 'Autopsy': A Sex Crimes Special,,2000,,6.3,,2000-2009,6.01-7.00,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Crime', 'genres_Documentary']","['platforms_amazon_prime', 'platforms_hbo']"
Yo soy un político,,2016,,6.4,,2010-2019,6.01-7.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Comedy'],['platforms_hbo']
Rosie O'Donnell: A Heartfelt Stand Up,,2015,PG-13/TV-14,5.9,,2010-2019,5.01-6.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Comedy'],['platforms_hbo']
When I Knew,,2009,,6.5,,2000-2009,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Dark Light: The Art Of Blind Photographers,,2009,PG-13/TV-14,7.1,,2000-2009,7.01-7.50,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Biography', 'genres_Documentary']","['platforms_hbo', 'platforms_hbo_max']"
THESE COLORS DON'T RUN,,2017,PG/TV-PG,7.1,,2010-2019,7.01-7.50,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Drama']","['platforms_hbo', 'platforms_hbo_max']"
Toe Tag Parole: To Live and Die on Yard A,,2015,R/TV-MA,6.6,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Mrs. Genovese,,2018,PG-13/TV-14,7.4,,2010-2019,7.01-7.50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Action_Adventure'],"['platforms_hbo', 'platforms_hbo_max']"
Hard as Nails,,2007,R/TV-MA,5.5,,2000-2009,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
The Serenade,,2019,,,,2010-2019,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Drama', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
Before We Are Forgotten,,2014,,7.6,,2010-2019,7.51-8.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
VICE Special Report: Countdown to Zero,,2015,R/TV-MA,7.8,,2010-2019,7.51-8.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Documentary'],['platforms_hbo']
Pepito,,2018,,7.4,,2010-2019,7.01-7.50,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Drama', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
The Sissy Duckling,,1999,PG/TV-PG,5.5,,1990-1999,5.01-6.00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Animation', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
The Leisure Class,,2015,R/TV-MA,3.9,,2010-2019,0-5.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Comedy'],"['platforms_hbo', 'platforms_hbo_max']"
Robert Klein: The Amorous Busboy of Decatur Avenue,,2005,R/TV-MA,6.1,,2000-2009,6.01-7.00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Documentary', 'genres_Musical', 'genres_Stand_up_Talk']",['platforms_hbo']
Tracey Ullman: Live and Exposed,,2005,,6.8,40.0,2000-2009,6.01-7.00,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Biography', 'genres_Comedy', 'genres_Documentary', 'genres_Musical']",['platforms_hbo']
Locos de Amor 2,,2018,PG-13/TV-14,5.2,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Musical'],"['platforms_hbo', 'platforms_hbo_max']"
El Baile de la Gacela,,2018,,6.5,,2010-2019,6.01-7.00,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Drama']","['platforms_hbo', 'platforms_hbo_max']"
Indian Point: Imagining the Unimaginable,,2004,,5.8,,2000-2009,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Dennis Miller: All In,,2006,R/TV-MA,5.7,,2000-2009,5.01-6.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Stand_up_Talk']",['platforms_hbo']
Dirty Driving: Thundercars Of Indiana,,2008,R/TV-MA,7.2,,2000-2009,7.01-7.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Documentary', 'genres_Sport']","['platforms_hbo', 'platforms_hbo_max']"
Tourgasm,TV,2006,,5.0,,2000-2009,0-5.00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Comedy', 'genres_Documentary']","['platforms_hbo', 'platforms_hbo_max']"
Billie Jean King: Portrait of a Pioneer,,2006,PG/TV-PG,,,2000-2009,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
El Chata,,2017,,6.8,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Drama'],"['platforms_hbo', 'platforms_hbo_max']"
A Film For Families About Learning Differences,,2010,,6.9,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Documentary', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
The Music in Me,,2006,,8.2,,2000-2009,8.01-8.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Habla Women,,2013,PG/TV-PG,7.9,,2010-2019,7.51-8.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
2018 Rock and Roll Hall of Fame Induction Ceremony,,2018,,8.4,,2010-2019,8.01-8.50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['genres_History', 'genres_Musical']",['platforms_hbo']
Make Love Great Again,,2018,,6.4,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Romance'],"['platforms_hbo', 'platforms_hbo_max']"
Saving Pelican 895,,2011,,7.6,,2010-2019,7.51-8.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
"It's Me, Hilary: The Man Who Drew Eloise",,2015,PG/TV-PG,5.7,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Saving My Tomorrow,TV,2014,,,,2010-2019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,[],"['platforms_hbo', 'platforms_hbo_max']"
Swiped: Hooking Up in the Digital Age,,2018,R/TV-MA,5.5,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
In Tahrir Square: 18 Days of Egypt's Unfinished Revolution,,2012,PG-13/TV-14,7.1,,2010-2019,7.01-7.50,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Documentary', 'genres_History']","['platforms_hbo', 'platforms_hbo_max']"
Alpha & Omega: Journey to Bear Kingdom,,2017,G/TV-G,4.7,,2010-2019,0-5.00,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Animation', 'genres_Comedy', 'genres_Family']","['platforms_hbo', 'platforms_hbo_max']"
Alpha and Omega: Dino Digs,,2016,PG/TV-PG,3.8,,2010-2019,0-5.00,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['genres_Action_Adventure', 'genres_Animation', 'genres_Comedy', 'genres_Family', 'genres_Fantasy']","['platforms_hbo', 'platforms_hbo_max']"
The Weight of the Nation,TV,2012,,7.1,,2010-2019,7.01-7.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
"No Contract, No Cookies: The Stella D'Oro Strike",,2010,PG-13/TV-14,5.8,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Heidi Fleiss: The Would-be Madam of Crystal,,2008,R/TV-MA,5.2,,2000-2009,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
Don't Divorce Me! Kids' Rules for Parents on Divorce,,2012,,6.4,,2010-2019,6.01-7.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
5 American Handguns - 5 American Kids,,1995,PG/TV-PG,5.9,,1990-1999,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
VICE Special Report: Fighting ISIS,,2016,R/TV-MA,7.5,,2010-2019,7.01-7.50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['genres_Documentary'],['platforms_hbo']
El espíritu de la salsa,,2010,,5.6,,2010-2019,5.01-6.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,['genres_Documentary'],"['platforms_hbo', 'platforms_hbo_max']"
